Alice Frazier,68.20,16
Joyce Berry,30.01,8
Marie Williamson,77.86,22
Kathy Dunn,173.79,78
Jacqueline Freeman,30.14,9
Evelyn Watkins,1064.88,90
Ashley Griffin,605.95,114
Gloria Hart,26.94,9
Mary Burns,210.93,54
Ann Jacobs,91.80,32
Louise Willis,135.55,50
Helen Mason,17.70,6
Ann Butler,20.58,2
Janice Diaz,28.31,4
Theresa Peters,95.17,23
Karen Pierce,157.46,55
Frances Wagner,103.53,34
Barbara Wagner,84.11,28
Kelly Peterson,22.77,4
Amanda Richardson,44.83,10
Alice Frazier,66.44,18
Louise Thomas,97.28,37
Mary Burton,53.79,20
Brenda Hansen,36.89,8
Carol Payne,79.75,26
Maria Berry,45.03,12
Debra Mcdonald,40.09,7
Ruth Graham,49.92,13
Bonnie Harris,254.93,90
Nicole Gomez,51.20,17
Diana Mason,223.56,99
Evelyn Watkins,96.54,28
Amanda Richardson,333.05,81
Ashley Hughes,151.25,54
Susan Reynolds,36.84,10
Nicole Hayes,435.68,174
Katherine Hart,281.28,102
Brenda Daniels,89.97,29
Julia Phillips,36.28,9
Sandra Robertson,251.76,116
Jennifer Mills,133.84,53
Mary Fox,23.93,4
Gloria Wells,78.45,28
Janet Schmidt,223.78,80
Kathleen Hudson,84.03,25
Phyllis Henry,33.39,8
Julia Mendoza,189.95,71
Barbara Harrison,38.61,13
Katherine Lane,22.75,1
Anna Pierce,108.76,41
Lois Frazier,458.22,143
Jessica Wagner,64.72,13
Bonnie Elliott,158.35,61
Linda Gonzalez,33.16,7
Lisa Hanson,343.69,116
Ann Smith,63.69,19
Marie Peters,120.34,36
Cheryl Moreno,289.66,65
Ann Taylor,56.29,20
Frances Wagner,454.27,154
Mary Burton,69.05,20
Brenda Daniels,35.39,6
Julia Phillips,627.09,198
Joyce Stephens,186.90,65
Donna Dixon,26.23,4
Julia Cunningham,57.96,14
Linda Reynolds,30.76,7
Keith Little,31.17,5
Michelle Snyder,52.69,15
Frances Wagner,51.66,14
Margaret Larson,84.01,31
Jacqueline Sullivan,166.09,63
Brenda Gibson,125.46,87
Debra Mcdonald,90.28,28
Rachel Garcia,353.90,127
Dorothy Mills,83.84,19
Mildred Robinson,357.35,156
Phyllis Henry,56.93,18
Mary Burton,81.09,26
Nancy Mason,65.53,18
Bonnie Harris,637.33,246
Kelly Peterson,80.01,23
Donna Bennett,25.44,3
Amy Burns,641.73,171
Ann Butler,116.14,49
Emily Alexander,9.24,1
Christine Ruiz,53.71,17
Julia Phillips,273.68,98
Susan Freeman,329.75,112
Amy Burns,1533.09,90
Katherine Lane,6.64,1
Phyllis Henry,38.49,14
Carol Clark,95.18,30
Frances Wagner,81.34,23
Laura Chapman,2508.64,47
Wanda Green,34.48,6
Sandra Butler,335.32,132
Julia Phillips,301.67,110
Paula Elliott,466.45,157
Rachel Warren,109.43,43
Marie Williamson,90.98,22
Michelle Snyder,309.56,107
Dorothy Reyes,78.85,23
Gloria Wells,27.73,4
Helen Mason,100.68,35
Angela Hudson,52.78,12
Denise Parker,32.19,12
Patricia Thomas,14.34,1
Martha Reid,36.62,10
Nicole Sanchez,33.50,11
Frances Wagner,227.15,77
Martha Reid,220.68,82
Louise Woods,102.41,32
Wanda Green,9016.91,34
Barbara Wagner,8529.23,47
Judy Patterson,294.54,116
Kimberly Harper,80.49,28
Katherine Hart,256.38,118
Kathleen Dunn,31.85,4
Rose Morrison,120.89,43
Donna Harper,216.52,87
Julia Cunningham,540.97,153
Gloria Mason,88.83,23
Marilyn Ellis,259.69,116
Anna Parker,46.17,12
Maria Marshall,257.20,86
Laura Chapman,81.58,24
Judy Patterson,60.50,14
Ashley Reid,296.77,94
Julia Mendoza,30.38,5
Donna Bennett,83.22,30
Betty Anderson,296.52,105
Sharon Cook,336.01,86
Rachel Garcia,285.19,117
Judith Lane,48.66,16
Kathleen Owens,36.60,9
Judith Perry,481.19,165
Janet Ellis,213.64,76
Ashley Hughes,80.93,19
Rebecca Hudson,27.04,7
Julia Cunningham,16.17,3
Mary Burton,104.41,30
Debra Walker,70.42,20
Joan Stephens,46.32,10
Judith Williams,86.86,28
Robin Price,310.02,68
Ruby Reid,17.74,2
Susan Garcia,69.29,29
Christine Ruiz,49.17,17
Jean Ellis,208.59,43
Annie Hamilton,20.67,5
Phyllis Henry,155.08,48
Nancy Mason,34.57,9
Mary Schmidt,85.45,24
Judith Foster,56.29,14
Robin Myers,239.00,85
Joan Allen,49.99,18
Nancy Burns,1654.11,24
Kimberly Harper,568.15,215
Gloria Wells,142.12,57
Kimberly Harper,929.18,46
Margaret Larson,79.16,28
Nicole Sanchez,42.92,14
Andrea Austin,36.08,9
Shirley Reed,89.43,22
Phyllis Henry,87.10,28
Kathryn Murray,9.17,2
Janice Hanson,35.27,7
Wanda Hernandez,28.87,5
Diana Knight,85.73,25
Mildred James,239.13,84
Heather Watson,104.21,47
Christina Johnston,512.50,152
Gloria Burke,84.32,29
Mary Schmidt,342.28,124
Cynthia Simpson,37.53,10
Anna Pierce,18.80,2
Dorothy Wood,28.05,3
Cynthia Simpson,470.05,189
Lillian Alexander,28.50,4
Robin Price,110.76,43
Theresa Peters,146.78,88
Betty Woods,88.76,34
Katherine Lane,268.69,87
Brenda Daniels,58.66,14
Janice West,67.22,23
Lori Hunter,2713.75,25
Dorothy Mills,46.32,12
Ashley Reid,22.24,3
Gloria Wells,302.99,100
Diana Knight,524.71,183
Rebecca Griffin,57.67,9
Julie Thomas,97.04,30
Mary Fox,17.99,2
Catherine Ross,24.95,6
Diane Bryant,41.30,8
Ashley Reid,70.89,28
Maria Marshall,63.39,20
Christine Gomez,122.48,37
Sandra Moore,504.07,196
Diana Spencer,47.42,11
Rose Thompson,42.91,12
Susan Freeman,77.59,23
Martha Reid,29.93,15
Linda Carr,112.59,42
Marie Taylor,22.20,7
Amy Snyder,72.63,21
Janet Ellis,24.26,8
Kimberly Harper,50.59,18
Ruby Lawson,34.30,7
Jacqueline Sullivan,389.58,139
Paula Nguyen,56.83,22
Sharon Cook,96.14,26
Susan West,79.85,27
Gloria Hart,208.61,74
Lillian Alexander,134.02,41
Julia Richardson,155.44,58
Michael Jacobs,78.51,26
Annie Hamilton,819.15,5
Sharon Murray,38.80,6
Amanda Richardson,50.30,13
Alice Frazier,443.94,174
Nicole Gomez,316.80,110
Diana George,28.87,8
Jacqueline Sullivan,34.32,10
Christina Johnston,72.49,15
Michelle Mitchell,216.28,81
Bonnie Clark,21.18,4
Louise Woods,21.04,4
Kathy Day,67.74,20
Tina Arnold,79.58,27
Virginia Lee,82.30,30
Brenda Gibson,36.70,7
Diane Mccoy,376.46,205
Gloria Wells,51.18,12
Marilyn Wallace,38.82,10
Sandra Robertson,50.47,17
Patricia Thomas,73.82,23
Helen Nelson,36.77,8
Rachel Garcia,84.39,29
Janice Young,505.47,190
Diana Knight,265.70,99
Wanda Hernandez,46.45,15
Ruby Reid,279.03,88
Kathleen Dunn,153.04,34
Lisa Hanson,93.62,34
Betty Romero,140.63,82
Julia Mendoza,181.00,60
Jessica Reynolds,93.96,30
Ruth Graham,25.34,8
Janice Hanson,170.01,76
Bonnie Clark,107.85,41
Sharon Murray,127.18,46
Rachel Warren,83.72,27
Gloria Hart,22.65,3
Lisa Anderson,43.10,11
Amy Snyder,67.40,17
Katherine Lane,47.18,8
Marie Peters,569.66,202
Cheryl Moreno,43.24,11
Andrea Austin,194.91,80
Lois Dunn,62.88,17
Wanda Green,42.03,11
Judy Patterson,67.09,23
Kimberly Chavez,288.97,105
Janice Diaz,67.39,23
Ann Butler,683.32,179
Shirley Reed,251.85,88
Barbara Harrison,12.78,3
Helen Palmer,198.90,61
Joan Stephens,252.61,88
Emily Alexander,335.08,75
Patricia Thomas,73.95,22
Barbara Harrison,33.94,12
Doris Kim,168.57,60
Gloria Hart,193.20,66
Jacqueline Freeman,317.43,121
Michelle Snyder,58.56,17
Mildred White,14.64,1
Joyce Berry,329.38,108
Nicole Gomez,155.85,62
Nicole Gomez,102.25,33
Brenda Gibson,2159.02,23
Linda Mendoza,24.02,2
Diana George,147.06,62
Patricia Thomas,100.98,48
Mary Burns,39.57,11
Phyllis Henry,56.18,17
Lillian Alexander,27.95,5
Lisa Anderson,85.04,31
Kathryn Murray,609.62,153
Nicole George,34.16,7
Tammy Butler,272.35,96
Dorothy Kelly,38.87,8
Donna Gomez,49.25,11
Bonnie Harris,160.66,58
Janice Young,281.63,95
Janice Diaz,23.92,7
Janice West,74.18,22
Kimberly Harper,46.71,9
Betty Woods,3123.04,122
Marilyn Alvarez,57.37,15
Helen Nelson,31.71,5
Janet Ellis,86.45,27
Brenda Frazier,160.23,73
Christine Gomez,38.02,11
Susan Freeman,25808.85,132
Kathryn Murray,39.80,12
Evelyn Watkins,16.65,4
Heather Watson,67.04,44
Lillian Alexander,8.43,2
Lisa Rice,55.28,16
Rebecca Dixon,116.02,45
Angela Sanchez,79.16,14
Janet Pierce,39.24,11
Margaret Ross,200.93,72
Kathy Day,92.56,25
Susan Garcia,28.92,8
Anna Stevens,99.88,38
Judith Lane,136.53,59
Doris Miller,27.71,8
Diana Mason,15.06,7
Louise Woods,402.55,146
Janet Ellis,14.08,3
Debra Mcdonald,39.89,8
Betty Romero,257.36,86
Brenda Stephens,61.44,14
Michelle Thompson,221.19,97
Jennifer Banks,166.17,66
Kelly Fowler,587.60,126
Diana Knight,188.88,82
Helen Nelson,81.77,26
Jennifer Banks,35.74,11
Janice Young,41.11,9
Norma Reid,41.44,10
Ashley Jordan,244.31,82
Ann Taylor,40.09,17
Linda Mendoza,38.25,9
Theresa Austin,22.98,3
Ashley Reid,29.70,4
Rose Fowler,107.77,38
Dorothy Kelly,152.91,52
Wanda Green,22.67,2
Alice Frazier,29.34,7
Brenda Frazier,23.55,2
Lisa Hanson,85.16,25
Lori Harrison,43.35,15
Michelle Mitchell,318.87,109
Virginia Hansen,139.95,38
Frances Wagner,127.36,34
Barbara Wagner,578.68,152
Lisa Rice,194.11,69
Susan Reynolds,73.91,28
Louise Willis,9.43,3
Donna Dixon,857.71,23
Jennifer Mills,69.75,22
Betty Anderson,72.87,22
Sandra Fox,225.38,80
Judith Miller,40.20,9
Marie Williamson,26.32,7
Dorothy Reyes,135.35,45
Diana George,90.55,27
Dorothy Wood,53.68,15
Louise Thomas,20.48,8
Carol Payne,108.54,37
Donna Harper,33.85,8
Diana Spencer,61.53,21
Judy Patterson,334.10,119
Nicole Coleman,14.68,7
Judy Gonzalez,123.22,59
Shirley Reed,362.76,124
Betty Woods,89.12,40
Angela Hudson,378.64,151
Lori Hunter,30.73,5
Denise Parker,60.73,16
Janice West,1465.38,51
Amanda Richardson,47.21,7
Kathy Dunn,82.51,21
Betty Romero,44.84,16
Ruth Arnold,45.00,16
Rachel Warren,118.41,39
Ruby Fox,63.02,19
Lillian Alexander,206.58,89
Maria Marshall,47.38,14
Gloria Burke,24.36,10
Kelly Peterson,224.88,100
Barbara Johnston,60.95,10
Joyce Berry,111.21,23
Linda Carr,97.67,20
Lisa Hanson,44.84,10
Robin Price,38.80,8
Kathryn Murray,28.38,8
Margaret Ross,160.85,75
Rebecca Hudson,39.61,14
Diana Stewart,206.71,64
Doris Kim,127.22,51
Dorothy Wood,26.12,4
Evelyn Watkins,233.37,86
Diana Knight,190.56,89
Joan Stephens,76.15,16
Linda Gonzalez,47.67,7
Ruth Graham,23.25,3
Janice Hanson,57.50,18
Ruby Lawson,28.86,6
Mary Burns,76.98,19
Amy Snyder,199.88,66
Kimberly Chavez,48.03,12
Susan Garcia,117.00,34
Lois Dunn,44.57,17
Debra Walker,213.25,61
Lois Dunn,104.00,37
Louise Gray,111.47,28
Rachel Graham,48.58,17
Diana Knight,36.10,10
Lisa Hanson,256.83,98
Paula Elliott,72.86,20
Anna Pierce,62.66,18
Rose Fowler,27.27,8
Nancy Mason,27.90,5
Sharon Cook,32.12,9
Mildred Robinson,71.73,22
Mildred White,33.80,7
Tina Arnold,17.43,10
Beverly George,86.70,20
Amy Snyder,1111.86,19
Laura James,23.48,9
Jennifer Banks,42.61,9
Michelle Murray,312.05,111
Shirley Richards,39.67,8
Dorothy Wood,47.23,10
Janice Young,72.57,19
Beverly George,69.62,16
Brenda Gibson,81.34,25
Catherine Ross,196.43,61
Dorothy Kelly,99.06,18
Phyllis Ryan,26.82,3
Gloria Burke,21.40,1
Janice West,1162.93,38
Shirley Richards,292.49,98
Virginia Hansen,17.76,2
Jessica Elliott,54.53,14
Christine Ruiz,30.22,7
Rose Thompson,286.46,100
Rebecca Hudson,96.56,27
Ashley Griffin,20.90,4
Kimberly Harper,30.09,5
Christine Morgan,36.85,9
Ashley Reid,2153.98,14
Kimberly Harper,213.49,97
Nicole Sanchez,86.03,37
Michelle Thompson,131.63,43
Joan Allen,2410.35,13
Christine Andrews,23.95,7
Judith Williams,210.46,76
Patricia Thomas,224.37,97
Mary Fox,37.75,10
Joyce Stephens,40.53,26
Virginia Hansen,35.12,9
Diana Knight,80.24,51
Cynthia Simpson,26.88,5
Ann Taylor,79.43,23
Jean Hunter,56.80,17
Janice Young,10.04,2
Theresa Austin,177.17,81
Carolyn Reyes,11.94,1
Rebecca Patterson,43.53,16
Andrea Dunn,61.90,19
Nicole Perkins,20.59,6
Doris Kim,84.15,24
Gloria Wells,57.76,17
Karen Pierce,258.87,51
Lillian Griffin,86.12,26
Mildred Vasquez,30.32,5
Doris Kim,59.02,15
Cheryl Reynolds,383.73,113
Amanda Anderson,6.13,1
Karen Pierce,354.92,129
Barbara Johnston,30.81,9
Janice Diaz,49.91,12
Paula Nguyen,38.72,11
Emily Alexander,24735.53,128
Ruth Arnold,96.16,35
Sandra Fox,47.43,16
Rose Fowler,250.97,150
Joan Allen,22.69,7
Linda Gonzalez,119.51,43
Nicole Perkins,232.91,100
Diana Spencer,32.40,9
Lori Hunter,22.71,5
Amanda Hamilton,36.56,7
Jessica Wagner,62.48,13
Paula Elliott,193.59,61
Margaret Ross,46.49,14
Anna Parker,35.33,9
Rebecca Hudson,211.14,49
Joyce Berry,210.45,74
Judy Patterson,258.75,100
Kathleen Dunn,24.41,9
Denise Parker,30.21,10
Nicole George,260.94,110
Kathryn Ramos,36.82,12
Judith Miller,26.27,9
Karen Robinson,41.65,10
Ann Jacobs,34.41,9
Diana Mason,67.56,26
Theresa Austin,100.97,34
Annie Hamilton,81.19,29
Jessica Elliott,28.57,6
Katherine Lane,98.13,34
Carolyn Reyes,41.15,7
Amanda Hamilton,13544.20,67
Christine Turner,60.84,15
Dorothy Wood,372.65,140
Angela Hudson,314.56,113
Ruth Graham,211.03,96
Jacqueline Freeman,64.01,25
Catherine Myers,164.26,58
Diana Spencer,255.07,106
Jean Moore,102.17,84
Dorothy Mills,279.55,86
Jennifer Wright,263.47,89
Kimberly Chavez,370.14,121
Jennifer Gilbert,39.76,10
Nicole George,44.45,12
Jennifer Gilbert,271.14,82
Betty Romero,148.92,50
Marilyn Alvarez,89.67,25
Joyce Berry,65.16,20
Donna Harper,34.36,9
Rose Morrison,311.49,112
Catherine Ross,262.96,97
Jacqueline Freeman,29.18,11
Christine Andrews,171.18,58
Jacqueline Sullivan,318.73,103
Christina Olson,267.71,86
Kimberly Chavez,8.41,1
Julia Cunningham,101.24,34
Rachel Warren,31.16,5
Maria Berry,48.44,18
Rachel Garcia,284.68,112
Wanda Hernandez,18.34,7
Betty Anderson,334.43,117
Janet Ellis,574.08,149
Catherine Ross,136.72,41
Janice Diaz,102.91,38
Amanda Anderson,50.81,18
Katherine Lane,68.68,9
Lillian Alexander,465.47,180
Gloria Alexander,330.32,101
Karen Pierce,60.01,21
Denise Parker,66.41,18
Joan Allen,186.37,38
Kimberly Harper,36.03,10
Diana Knight,724.31,152
Mary Fox,2736.39,38
Angela Sanchez,385.53,134
Ann Jacobs,7.48,1
Donna Harper,27.49,10
Joan Allen,29.69,7
Susan Garcia,28.40,6
Joyce Berry,54.76,13
Lois Frazier,56.16,10
Barbara Vasquez,80.16,22
Julia Cunningham,46.40,14
Kathryn Murray,57.55,17
Judith Perry,52.18,17
Judith Foster,44.06,14
Christine Turner,103.25,39
Ann Simpson,27.04,9
Lois Frazier,345.29,150
Anna Stevens,39.28,12
Katherine Lane,103.42,36
Cheryl Moreno,159.29,55
Dorothy Kelly,39.41,10
Cynthia Simpson,34.65,6
Brenda Gibson,262.97,97
Amy Snyder,76.74,32
Betty Woods,19.22,3
Kathryn Murray,104.48,32
Sandra Fox,44.57,12
Frances Wagner,303.41,8
Janet Schmidt,193.13,66
Marilyn Wallace,35.85,8
Christine Andrews,221.38,81
Ruby Fox,381.69,152
Sandra Robertson,85.47,26
Cheryl Moreno,113.72,36
Anna Stevens,55.16,9
Mary Burns,128.30,87
Michelle Murray,269.21,98
Diana Spencer,188.27,60
Virginia Hansen,74.28,23
Marie Williamson,160.77,55
Judith Lane,85.98,33
Andrea Austin,152.62,54
Kathleen Owens,76.50,21
Maria Marshall,58.34,19
Michelle Thompson,30.43,11
Amanda Richardson,273.13,70
Amanda Richardson,17.43,8
Nicole Perkins,64.18,19
Phyllis Ryan,503.00,108
Ann Simpson,11.14,3
Christina Olson,83.20,28
Julie Thomas,1405.97,26
Christina Olson,162.14,54
Jessica Reynolds,291.67,114
Christina Fields,99.45,33
Barbara Harrison,308.79,113
Marilyn Ellis,46.18,13
Andrea Dunn,339.45,127
Diane Ramos,61.69,23
Rose Fowler,28.28,9
Christina Fields,24.61,9
Jessica Reynolds,128.13,44
Kathy Dunn,68.05,24
Michelle Murray,314.76,123
Linda Mendoza,61.21,24
Margaret Ross,77.84,16
Barbara Vasquez,71.31,15
Joyce Berry,204.23,77
Kathy Day,288.56,110
Kathy Dunn,221.08,79
Robin Price,223.03,79
Donna Bennett,245.03,61
Katherine Lane,2411.25,17
Rachel Graham,159.51,82
Lisa Anderson,10.31,6
Louise Willis,79.12,33
Rebecca Adams,37.25,10
Rose Fowler,45.80,11
Katherine Lane,36.41,17
Diana Knight,184.36,73
Theresa Austin,78.05,25
Marie Taylor,259.87,102
Christina Olson,143.03,56
Maria Berry,50.91,14
Marilyn Alvarez,119.40,46
Donna Dixon,25.11,6
Lisa Anderson,124.73,41
Christine Morgan,67.11,16
Marie Williamson,1971.09,124
Diane Bryant,292.07,97
Lori Harrison,28.91,6
Rachel Warren,72.61,22
Ruth Graham,454.56,159
Kathy Day,171.81,73
Maria Berry,21.20,2
Susan West,57.09,20
Julia Richardson,226.50,64
Rose Morrison,71.98,20
Michelle Freeman,22942.78,143
Dorothy Moreno,106.56,44
Michelle Mitchell,144.18,55
Nicole Perkins,30.91,11
Michelle Snyder,12.35,5
Denise Parker,53.42,13
Mildred Holmes,82.66,27
Marie Peters,77.61,31
Michelle Mitchell,158.11,57
Gloria Wells,456.88,189
Tammy Butler,31.65,8
Wanda Green,46.77,18
Karen Robinson,165.50,64
Ashley Hughes,215.97,78
Linda Gonzalez,69.48,20
Rose Thompson,49.25,9
Nicole Gomez,105.26,24
Julia Mendoza,74.57,23
Martha Reid,22.06,1
Janice Hanson,849.18,17
Karen Robinson,153.54,53
Amanda Anderson,354.06,154
Karen Pierce,371.85,122
Jean Hunter,107.27,39
Jean Hunter,37.21,10
Anna Pierce,48.03,11
Phyllis Henry,26.69,8
Donna Bennett,20.45,7
Marie Taylor,65.20,24
Brenda Gibson,58.03,16
Jean Ellis,89.91,31
Mildred Robinson,326.86,102
Marilyn Wallace,115.40,87
Joyce Berry,93.07,23
Nancy Mason,51.28,18
Jessica Wagner,410.65,102
Joyce Berry,258.95,72
Diana Knight,147.40,53
Nicole Sanchez,108.28,38
Jean Bryant,130.38,47
Betty Anderson,58.13,16
Christina Fields,1006.68,81
Judith Lane,38.33,6
Ann Simpson,50.49,10
Linda Carr,43.99,13
Kelly Peterson,49.13,18
Katherine Lane,99.46,31
Jean Bryant,151.91,69
Susan Freeman,98.02,34
Catherine Myers,32.13,6
Kathy Dunn,21.95,4
Michelle Freeman,88.23,27
Betty Woods,304.00,96
Christine Gomez,67.53,23
Donna Gomez,263.78,96
Dorothy Mills,43.97,10
Julia Cunningham,174.22,51
Shirley Reed,1358.79,171
Shirley Richards,353.97,143
Dorothy Mills,312.64,97
Lois Frazier,87.88,37
Laura Chapman,98.89,26
Jennifer Johnston,91.03,24
Helen Palmer,126.54,45
Helen Nelson,361.94,129
Mary Burns,86.13,45
Joyce Berry,38.77,9
Rose Thompson,98.36,26
Beverly George,83.19,13
Tammy Butler,95.97,27
Lillian Griffin,15.60,1
Julie Thomas,59.63,21
Dorothy Wood,402.94,99
Gloria Wells,80.00,29
Joan Stephens,136.59,49
Christine Morgan,41.16,18
Diana George,63.88,22
Rebecca Griffin,41.77,12
Lois Dunn,333.23,20
Julia Phillips,42.10,12
Jessica Wagner,32.92,14
Dorothy Moreno,111.51,36
Christine Morgan,78.82,22
Betty Romero,228.66,84
Rachel Warren,40.36,10
Susan Garcia,277.92,98
Mildred Holmes,37.28,8
Andrea Dunn,97.27,34
Ruby Fox,26.70,7
Lori Harrison,164.61,55
Ruby Reid,312.99,118
Martha Reid,196.77,68
Mary Fox,19.06,4
Brenda Stephens,317.62,89
Rebecca Griffin,32.75,6
Heather Watson,35.48,9
Susan West,329.95,118
Paula Nguyen,96.89,28
Jacqueline Sullivan,47.75,11
Rebecca Adams,63.08,10
Stephanie Vasquez,82.41,27
Phyllis Ryan,492.14,128
Diana George,123.01,33
Judy Gonzalez,41.35,7
Diana Mason,22.33,4
Joyce Berry,93.90,34
Rose Thompson,148.21,68
Doris Kim,51.71,22
Jessica Wagner,143.84,75
Helen Mason,41.75,11
Christine Gomez,327.27,107
Dorothy Kelly,246.27,86
Diana George,35.56,10
Linda Mendoza,56.65,16
Doris Kim,64.98,20
Ann Taylor,136.66,53
Betty Anderson,248.15,90
Angela Sanchez,88.67,27
Judith Williams,163.62,64
Heather Watson,36.70,7
Joyce Stephens,40.49,13
Marilyn Alvarez,33.57,9
Andrea Dunn,86.62,22
Ann Jacobs,454.54,154
Rachel Garcia,39.26,9
Judith Foster,43.77,13
Brenda Gibson,556.20,6
Marilyn Alvarez,80.55,29
Nicole Sanchez,40.11,9
Donna Dixon,31.69,11
Rachel Garcia,112.28,54
Ruth Graham,64.20,16
Maria Marshall,105.91,34
Ruby Fox,232.72,81
Marilyn Alvarez,75.32,24
Christine Ruiz,155.39,124
Jennifer Wright,26.36,10
Judy Gonzalez,365.39,98
Doris Kim,80.59,28
Mildred White,59.13,13
Sandra Fox,146.03,51
Rachel Graham,123.64,46
Amanda Richardson,145.87,59
Virginia Lee,57.34,14
Dorothy Kelly,370.71,112
Nancy Burns,1310.05,97
Judith Williams,100.27,33
Frances Wagner,219.78,80
Mary Burton,46.64,11
Julie Thomas,116.56,19
Judith Foster,68.63,23
Kathleen Owens,67.44,46
Janet Pierce,57.29,16
Ann Simpson,21.43,3
Barbara Perkins,32.36,8
Marie Johnston,35.47,6
Helen Mason,24.22,8
Susan West,121.05,42
Ann Taylor,131.70,46
Stephanie Vasquez,28.45,9
Nicole Sanchez,421.15,124
Donna Gomez,436.77,103
Ashley Griffin,301.47,80
Joyce Berry,81.52,22
Cheryl Reynolds,29.99,7
Ashley Hughes,46.46,12
Carol Payne,269.27,91
Bonnie Clark,77.29,19
Nancy Burns,113.20,40
Linda Gonzalez,152.55,46
Barbara Ellis,10.72,2
Louise Woods,27.95,8
Diana Knight,18.95,7
Michael Jacobs,76.50,23
Lisa Turner,73.71,27
Julia Phillips,155.17,55
Mildred White,73.41,26
Kathleen Owens,198.57,75
Rebecca Hudson,34.43,6
Christine Morgan,38.35,20
Nancy Mason,57.59,13
Julie Thomas,47.89,10
Sandra Fox,15.68,6
Ruth Arnold,97.29,26
Barbara Harrison,324.54,99
Mary Schmidt,405.93,113
Beverly George,61.72,16
Helen Palmer,168.07,48
Kathryn Murray,223.61,79
Janet Ellis,17.98,1
Bonnie Harris,31.59,8
Robin Price,317.81,74
Helen Mason,250.76,88
Karen Pierce,18.95,4
Doris Miller,211.76,79
Brenda Gibson,62.38,16
Andrea Austin,51.55,17
Carol Clark,58.00,14
Susan Freeman,393.55,143
Mary Schmidt,26.11,6
Wanda Hernandez,153.77,39
Mary Burton,85.10,25
Doris Miller,21.58,8
Joyce Berry,493.23,144
Ruth Arnold,48.88,14
Rachel Garcia,37.24,11
Bonnie Elliott,331.97,86
Jean Bryant,253.94,103
Linda Mendoza,30.59,8
Julie Thomas,62.76,39
Patricia Gardner,26.32,10
Lisa Rice,266.11,83
Helen Nelson,61.13,25
Dorothy Moreno,147.99,33
Rachel Graham,170.18,61
Diana George,113.00,30
Michelle Mitchell,31.84,8
Barbara Vasquez,17.53,3
Laura James,211.25,74
Ann Butler,390.96,149
Susan Garcia,407.00,45
Bonnie Elliott,22.32,7
Sandra Butler,29.43,8
Marie Williamson,45.09,11
Ann Jacobs,86.19,27
Carol Clark,106.00,32
Rachel Warren,74.10,19
Emily Alexander,1072.04,4
Katherine Lane,114.25,48
Marie Johnston,21.07,5
Donna Dixon,257.07,106
Rachel Garcia,61.95,23
Lisa Rice,11.39,2
Jean Bryant,532.90,210
Brenda Stephens,160.91,53
Jessica Wagner,252.81,92
Wanda Green,38.78,13
Ashley Jordan,46.87,11
Virginia Hansen,375.47,103
Betty Romero,29.30,7
Janet Schmidt,39.72,14
Kimberly Chavez,40.21,11
Jean Ellis,60.98,17
Marie Johnston,45.66,10
Linda Carr,338.40,134
Laura Chapman,21.97,4
Susan Reynolds,59.59,19
Kathryn Murray,95.28,24
Louise Willis,435.63,134
Phyllis Henry,437.80,143
Diane Mccoy,212.62,51
Louise Willis,32.28,12
Susan Reynolds,38815.30,215
Joyce Berry,30.40,10
Rebecca Griffin,34.53,17
Denise Parker,49.63,10
Jennifer Wright,40.65,8
Joan Stephens,78.71,33
Jennifer Banks,39.57,10
Julia Phillips,68.01,23
Joyce Berry,27.67,4
Janet Pierce,48.93,16
Jessica Reynolds,54.87,14
Paula Nguyen,42.48,10
Joyce Stephens,26.53,10
Virginia Lee,214.30,78
Louise Willis,97.83,17
Ann Taylor,79.83,22
Jessica Wagner,217.86,64
Betty Woods,46.33,15
Mary Burns,184.08,66
Judith Williams,175.01,59
Susan Reynolds,39.27,7
Janet Ellis,532.80,2
Rebecca Hudson,90.45,26
Mary Fox,131.83,36
Betty Romero,20.26,2
Dorothy Wood,27.52,8
Susan Garcia,96.35,30
Linda Gonzalez,58.62,18
Andrea Dunn,1922.83,31
Kathryn Murray,404.49,88
Kathryn Murray,59.56,15
Diana Mason,35.15,8
Julia Cunningham,36.19,6
Brenda Frazier,354.12,90
Mildred Vasquez,37.59,12
Shirley Richards,301.22,93
Linda Carr,1106.58,13
Jessica Reynolds,764.63,88
Betty Romero,25931.31,200
Christine Gomez,168.25,51
Julia Richardson,353.55,79
Rebecca Dixon,110.75,41
Patricia Thomas,82.30,31
Linda Reynolds,17.69,2
Cheryl Reynolds,100.22,31
Amanda Hamilton,176.56,56
Brenda Gibson,45.69,13
Ann Jacobs,316.12,116
Barbara Perkins,294.46,109
Kimberly Harper,16.20,4
Janice Young,16.07,2
Janice Diaz,609.83,27
Janet Ellis,15.42,6
Rebecca Adams,180.14,78
Angela Sanchez,212.76,80
Jennifer Gilbert,344.88,111
Lillian Alexander,154.35,57
Catherine Myers,280.58,142
Ruby Fox,62.74,23
Kathleen Dunn,1878.72,10
Lori Harrison,370.88,136
Wanda Hernandez,214.34,120
Christina Olson,98.36,25
Sandra Robertson,161.25,52
Lisa Rice,153.18,60
Patricia Gardner,331.41,118
Carolyn Reyes,45.92,13
Shirley Reed,36.51,7
Ruby Fox,38.60,9
Marie Taylor,223.40,72
Beverly George,25.53,7
Denise Parker,22.90,5
Ann Smith,379.21,123
Nicole Perkins,98.31,26
